0,0.0013838
0.98425,-0.014609
1.9685,-0.03481
2.9528,-0.040171
3.937,-0.049007
4.9213,-0.053254
5.9055,-0.052696
6.8898,-0.048581
7.874,-0.052914
8.8583,-0.06641
9.8425,-0.068795
10.827,-0.080206
11.811,-0.085892
12.795,-0.078371
13.78,-0.069483
14.764,-0.059922
15.748,-0.053038
16.732,-0.048767
17.717,-0.052014
18.701,-0.044178
19.685,-0.047512
20.669,-0.053195
21.654,-0.046447
22.638,-0.031019
23.622,-0.017866
24.606,-0.014625
25.591,-0.0033072
26.575,0.012376
27.559,0.020173
28.543,0.031704
29.528,0.052177
30.512,0.072122
31.496,0.081263
32.48,0.084167
33.465,0.074175
34.449,0.065426
35.433,0.070761
36.417,0.06569
37.402,0.058711
38.386,0.057127
39.37,0.049881
40.354,0.036405
41.339,0.028275
42.323,0.019087
43.307,0.015261
44.291,0.013797
45.276,0.015877
46.26,-0.0011877
47.244,-0.0044297
48.228,-0.0078658
49.213,-0.016036
50.197,-0.019918
51.181,-0.021714
52.165,-0.032077
53.15,-0.039573
54.134,-0.031864
55.118,-0.011709
56.102,0.016747
57.087,0.020989
58.071,0.0172
59.055,0.01525
60.039,0.017131
61.024,0.035845
62.008,0.050862
62.992,0.057897
63.976,0.080885
64.961,0.11382
65.945,0.12993
66.929,0.14559
67.913,0.15509
68.898,0.16161
69.882,0.17506
70.866,0.17377
71.85,0.15102
72.835,0.15551
73.819,0.15304
74.803,0.15393
75.787,0.15045
76.772,0.15482
77.756,0.15064
78.74,0.15045
79.724,0.1527
80.709,0.16794
81.693,0.17271
82.677,0.16847
83.661,0.17323
84.646,0.1798
85.63,0.18727
86.614,0.18383
87.598,0.16112
88.583,0.14161
89.567,0.13501
90.551,0.1144
91.535,0.099964
92.52,0.10389
93.504,0.10368
94.488,0.10501
95.472,0.11681
96.457,0.10867
97.441,0.094851
98.425,0.10047
99.41,0.088868
100.39,0.081354
101.38,0.090978
102.36,0.1038
103.35,0.11665
104.33,0.12703
105.32,0.13912
106.3,0.14534
107.28,0.14118
108.27,0.14105
109.25,0.15254
110.24,0.1734
111.22,0.18602
112.2,0.19861
113.19,0.20343
114.17,0.21501
115.16,0.21709
116.14,0.21595
117.13,0.21972
118.11,0.22515
119.09,0.23296
120.08,0.23004
121.06,0.236
122.05,0.23702
123.03,0.23427
124.02,0.2428
125,0.2589
125.98,0.27794
126.97,0.28269
127.95,0.28608
128.94,0.29677
129.92,0.30264
130.91,0.30981
131.89,0.32
132.87,0.34424
133.86,0.35754
134.84,0.37071
135.83,0.382
136.81,0.37238
137.8,0.36661
138.78,0.37116
139.76,0.37365
140.75,0.37465
