0,0
0.98425,0.000765
1.9685,-0.005521
2.9527,-0.012632
3.937,-0.020265
4.9212,-0.024611
5.9055,-0.023437
6.8897,-0.018468
7.874,-0.015492
8.8582,-0.010952
9.8425,-0.01181
10.827,-0.019307
11.811,-0.047187
12.795,-0.063751
13.779,-0.06651
14.764,-0.06257
15.748,-0.058066
16.732,-0.051116
17.716,-0.040082
18.701,-0.032989
19.685,-0.032379
20.669,-0.042838
21.653,-0.050344
22.638,-0.05581
23.622,-0.071292
24.606,-0.077233
25.59,-0.076649
26.575,-0.069567
27.559,-0.065536
28.543,-0.064972
29.527,-0.064929
30.512,-0.068859
31.496,-0.070248
32.48,-0.072171
33.465,-0.07512
34.449,-0.081026
35.433,-0.084903
36.417,-0.089815
37.401,-0.094159
38.386,-0.097591
39.37,-0.10553
40.354,-0.11339
41.338,-0.12071
42.323,-0.12396
43.307,-0.12271
44.291,-0.11965
45.276,-0.12517
46.26,-0.13403
47.244,-0.14391
48.228,-0.15469
49.212,-0.15984
50.197,-0.15964
51.181,-0.16096
52.165,-0.1597
53.149,-0.15542
54.134,-0.14667
55.118,-0.1385
56.102,-0.13233
57.087,-0.12709
58.071,-0.12143
59.055,-0.12226
60.039,-0.12353
61.023,-0.12626
62.008,-0.1265
62.992,-0.12977
63.976,-0.13197
64.96,-0.13117
65.945,-0.12789
66.929,-0.12461
67.913,-0.12084
68.897,-0.12406
69.882,-0.12875
70.866,-0.13394
71.85,-0.1411
72.834,-0.15576
73.819,-0.163
74.803,-0.15779
75.787,-0.14251
76.772,-0.13358
77.756,-0.13167
78.74,-0.13424
79.724,-0.13989
80.709,-0.14303
81.693,-0.14766
82.677,-0.15212
83.661,-0.16567
84.645,-0.17201
85.63,-0.17341
86.614,-0.16422
87.598,-0.15764
88.582,-0.15286
89.567,-0.14537
90.551,-0.14469
91.535,-0.14534
92.519,-0.14449
93.504,-0.14426
94.488,-0.15155
95.472,-0.15822
96.456,-0.16427
97.441,-0.17102
98.425,-0.18421
99.409,-0.19663
100.39,-0.20332
101.38,-0.21086
102.36,-0.21511
103.35,-0.21873
104.33,-0.21985
105.31,-0.22295
106.3,-0.22984
107.28,-0.23583
108.27,-0.24299
109.25,-0.24426
110.24,-0.23767
111.22,-0.21715
112.2,-0.20581
113.19,-0.20758
114.17,-0.21676
115.16,-0.22416
116.14,-0.22819
117.13,-0.2267
118.11,-0.22457
119.09,-0.22844
120.08,-0.23265
121.06,-0.23496
122.05,-0.23355
123.03,-0.22893
124.02,-0.22762
125,-0.23034
125.98,-0.23713
126.97,-0.24112
127.95,-0.24356
128.94,-0.24656
129.92,-0.25646
130.91,-0.25846
131.89,-0.26162
132.87,-0.25935
133.86,-0.25518
134.84,-0.25865
135.83,-0.26192
136.81,-0.26387
137.79,-0.25655
138.78,-0.2546
139.76,-0.261
140.75,-0.27007
141.73,-0.27441
142.72,-0.26742
143.7,-0.25412
144.68,-0.24488
145.67,-0.23738
146.65,-0.22585
147.64,-0.21728
148.62,-0.20443
149.61,-0.18327
150.59,-0.1733
151.57,-0.1747
152.56,-0.17675
153.54,-0.17798
154.53,-0.1751
155.51,-0.1676
156.5,-0.16206
157.48,-0.16164
158.46,-0.16219
159.45,-0.16856
160.43,-0.17607
161.42,-0.1808
162.4,-0.18783
163.39,-0.19982
164.37,-0.2199
165.35,-0.2455
166.34,-0.26399
167.32,-0.27059
168.31,-0.27727
169.29,-0.28538
170.28,-0.29129
171.26,-0.29405
172.24,-0.29219
173.23,-0.28893
174.21,-0.29113
175.2,-0.29319
176.18,-0.29573
177.16,-0.2933
178.15,-0.29276
179.13,-0.29321
180.12,-0.2929
181.1,-0.28268
182.09,-0.27796
183.07,-0.27422
184.05,-0.26995
185.04,-0.26849
186.02,-0.26883
187.01,-0.26989
187.99,-0.27442
188.98,-0.2816
189.96,-0.29022
