0,0
1,-3.1916e-05
2,-0.00011968
3,-0.00027527
4,-0.00048671
5,-0.000758
6,-0.0010931
7,-0.0014881
8,-0.0019429
9,-0.0024575
10,-0.003032
11,-0.0036663
12,-0.0043605
13,-0.0051105
14,-0.0059244
15,-0.0067981
16,-0.0077276
17,-0.008717
18,-0.0097622
19,-0.010867
20,-0.012028
21,-0.013249
22,-0.014526
23,-0.015858
24,-0.017246
25,-0.018691
26,-0.020187
27,-0.021743
28,-0.02335
29,-0.02501
30,-0.026725
31,-0.028493
32,-0.030312
33,-0.032179
34,-0.034102
35,-0.036073
36,-0.038095
37,-0.040166
38,-0.042284
39,-0.044455
40,-0.046669
41,-0.048931
42,-0.051237
43,-0.053587
44,-0.055984
45,-0.058426
46,-0.060907
47,-0.063433
48,-0.065998
49,-0.068607
50,-0.071256
51,-0.073941
52,-0.076666
53,-0.079426
54,-0.082227
55,-0.085059
56,-0.087928
57,-0.090832
58,-0.093768
59,-0.096737
60,-0.099737
61,-0.10277
62,-0.10582
63,-0.10891
64,-0.11203
65,-0.11517
66,-0.11834
67,-0.12153
68,-0.12475
69,-0.12799
70,-0.13125
71,-0.13453
72,-0.13783
73,-0.14115
74,-0.14449
75,-0.14785
76,-0.15122
77,-0.1546
78,-0.158
79,-0.16141
80,-0.16484
81,-0.16827
82,-0.17171
83,-0.17516
84,-0.17862
85,-0.18209
86,-0.18556
87,-0.18903
88,-0.19251
89,-0.19599
90,-0.19947
91,-0.20295
92,-0.20643
93,-0.20991
94,-0.21339
95,-0.21686
96,-0.22032
97,-0.22378
98,-0.22723
99,-0.23068
100,-0.23411
101,-0.23753
102,-0.24095
103,-0.24435
104,-0.24773
105,-0.2511
106,-0.25446
107,-0.2578
108,-0.26111
109,-0.26441
110,-0.2677
111,-0.27096
112,-0.2742
113,-0.27742
114,-0.28061
115,-0.28377
116,-0.28692
117,-0.29003
118,-0.29312
119,-0.29618
120,-0.29921
121,-0.30221
122,-0.30518
123,-0.30811
124,-0.31102
125,-0.31389
126,-0.31672
127,-0.31952
128,-0.32228
129,-0.32501
130,-0.32769
131,-0.33034
132,-0.33295
133,-0.33551
134,-0.33804
135,-0.34052
136,-0.34296
137,-0.34536
138,-0.34771
139,-0.35002
140,-0.35228
141,-0.35449
142,-0.35666
143,-0.35878
144,-0.36085
145,-0.36287
146,-0.36484
147,-0.36677
148,-0.36863
149,-0.37045
150,-0.37222
151,-0.37394
152,-0.3756
153,-0.3772
154,-0.37876
155,-0.38026
156,-0.3817
157,-0.38309
158,-0.38442
159,-0.3857
160,-0.38692
161,-0.38808
162,-0.38918
163,-0.39023
164,-0.39122
165,-0.39215
166,-0.39302
167,-0.39384
168,-0.39459
169,-0.39528
170,-0.39591
171,-0.39649
172,-0.397
173,-0.39746
174,-0.39785
175,-0.39819
176,-0.39846
177,-0.39867
178,-0.39883
179,-0.39891
180,-0.39895
181,-0.39891
182,-0.39883
183,-0.39867
184,-0.39846
185,-0.39819
186,-0.39785
187,-0.39746
188,-0.397
189,-0.39649
190,-0.39591
191,-0.39528
192,-0.39459
193,-0.39384
194,-0.39302
195,-0.39215
196,-0.39122
197,-0.39023
198,-0.38918
199,-0.38808
200,-0.38692
201,-0.3857
202,-0.38442
203,-0.38309
204,-0.3817
205,-0.38026
206,-0.37876
207,-0.3772
208,-0.3756
209,-0.37394
210,-0.37222
211,-0.37045
212,-0.36863
213,-0.36677
214,-0.36484
215,-0.36287
216,-0.36085
217,-0.35878
218,-0.35666
219,-0.35449
220,-0.35228
221,-0.35002
222,-0.34771
223,-0.34536
224,-0.34296
225,-0.34052
226,-0.33804
227,-0.33551
228,-0.33295
229,-0.33034
230,-0.32769
231,-0.32501
232,-0.32228
233,-0.31952
234,-0.31672
235,-0.31389
236,-0.31102
237,-0.30811
238,-0.30518
239,-0.30221
240,-0.29921
241,-0.29618
242,-0.29312
243,-0.29003
244,-0.28692
245,-0.28377
246,-0.28061
247,-0.27742
248,-0.2742
249,-0.27096
250,-0.2677
251,-0.26441
252,-0.26111
253,-0.2578
254,-0.25446
255,-0.2511
256,-0.24773
257,-0.24435
258,-0.24095
259,-0.23753
260,-0.23411
261,-0.23068
262,-0.22723
263,-0.22378
264,-0.22032
265,-0.21686
266,-0.21339
267,-0.20991
268,-0.20643
269,-0.20295
270,-0.19947
271,-0.19599
